,User,Compound,Positive,Neutral,Negative,Text,Date Created
421,@nytimes,-0.7506,0.0,0.714,0.286,"The author secretly recorded hundreds of hours of conversations with her brother, a notorious Dutch crime boss, inc… https://t.co/cBJmlsJyyu",Fri Aug 03 11:00:08 +0000 2018
422,@nytimes,-0.875,0.0,0.643,0.357,RT @nytimesworld: Pope Francis' declaration that the death penalty is always inadmissible “because it is an attack on the inviolability and…,Fri Aug 03 10:44:01 +0000 2018
423,@nytimes,0.34,0.118,0.882,0.0,Apple's value hit $1 trillion. Here's how many companies you would have to combine to equal one Apple. https://t.co/GfQyUBFMSi,Fri Aug 03 10:32:03 +0000 2018
424,@nytimes,-0.1027,0.0,0.92,0.08,"CNN's Jim Acosta  challenged Sarah Huckabee Sanders to disavow President Trump's description of journalists as ""the… https://t.co/lSXpHEnAnF",Fri Aug 03 10:15:05 +0000 2018
425,@nytimes,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/A639HH4KWu https://t.co/sOvqTWNByi,Fri Aug 03 10:00:06 +0000 2018
426,@nytimes,-0.5574,0.0,0.825,0.175,"Warplanes of the Saudi-led coalition fired more than two dozen missiles into a rebel-held Yemeni port city, hitting… https://t.co/XzJmJzmq7j",Fri Aug 03 09:45:03 +0000 2018
427,@nytimes,0.0,0.0,1.0,0.0,"RT @nytimesworld: Jacinda Ardern says her situation — running New Zealand and raising a baby — is ""not our normal yet,"" but adds, ""one day…",Fri Aug 03 09:31:02 +0000 2018
428,@nytimes,0.4019,0.153,0.847,0.0,Officials began announcing Zimbabwe election results on Thursday night. Opposition party leaders indicated that the… https://t.co/YhHbREmhlc,Fri Aug 03 09:15:09 +0000 2018
429,@nytimes,-0.5994,0.0,0.843,0.157,"RT @nytimesworld: Years ago, Pakistan pushed thousands of militants across the Indian border as a proxy army to wreak havoc in the Indian-c…",Fri Aug 03 09:00:15 +0000 2018
430,@nytimes,-0.4767,0.0,0.843,0.157,"""I have three kids. I’ve left them home alone since the age of 7 to drop off dry cleaning, grab a coffee or pick up… https://t.co/1Fmpjxb23t",Fri Aug 03 08:45:05 +0000 2018
431,@nytimes,0.0516,0.122,0.766,0.113,"President Trump devoted the majority of his time at a rowdy rally targeting the news media, deriding the reporters… https://t.co/eCIrbI1wHU",Fri Aug 03 08:31:08 +0000 2018
432,@nytimes,0.0,0.0,1.0,0.0,RT @nytimesworld: The case against a religious official is a high-stakes test of whether China’s burgeoning #MeToo movement can take on pow…,Fri Aug 03 08:14:03 +0000 2018
433,@nytimes,-0.3182,0.0,0.905,0.095,A mountain peak appears to have to lost its title as the highest peak in Sweden as it melts away in record heat https://t.co/lMSZzridCT,Fri Aug 03 08:02:03 +0000 2018
434,@nytimes,0.1779,0.078,0.922,0.0,RT @nytimesworld: A Muslim woman can have a British court dissolve her religious marriage and divide the couple’s assets even though the un…,Fri Aug 03 07:47:02 +0000 2018
435,@nytimes,0.0,0.0,1.0,0.0,If this hearty quinoa and white bean soup recipe proves anything it is: Soup doesn't have to be loaded with meat to… https://t.co/fc6RXag2Qb,Fri Aug 03 07:32:04 +0000 2018
436,@nytimes,0.0772,0.093,0.829,0.078,A reporter was surprised to learn that her New York Times article was censored in Qatar. Here's what happened. https://t.co/uaU9d2FiWI,Fri Aug 03 07:17:05 +0000 2018
437,@nytimes,0.2732,0.16,0.743,0.097,"A Finnish stick-figure comic about a ""stereotypical Finn"" dealing with social awkwardness is gaining a following wi… https://t.co/fKo2qRxP1m",Fri Aug 03 07:02:04 +0000 2018
438,@nytimes,0.3384,0.102,0.898,0.0,"""Generally, the public is more tolerant of obese animals than they are of thin ones. There’s not as much stigma wit… https://t.co/J9FfnXciDn",Fri Aug 03 06:41:44 +0000 2018
439,@nytimes,0.7096,0.312,0.688,0.0,"The best TV shows and movies new to Netflix, Amazon and more in August https://t.co/T8wCjhJlW9",Fri Aug 03 06:23:47 +0000 2018
440,@nytimes,-0.1511,0.0,0.914,0.086,From @nytimestravel: A guide to 10 cities where you can have an upscale trip without paying top dollar https://t.co/CwKwunDqaG,Fri Aug 03 06:06:26 +0000 2018
441,@nytimes,0.3612,0.217,0.783,0.0,You shouldn't skip the opening credits. @poniewozik explains why.  https://t.co/rn5dG5i7Hz,Fri Aug 03 05:48:54 +0000 2018
442,@nytimes,0.25,0.126,0.787,0.087,"RT @nytimesworld: A girl said she missed a Muslim friend who had lived a few houses down. “The Rakhine burned their houses down,” she said.…",Fri Aug 03 05:32:05 +0000 2018
443,@nytimes,0.0,0.0,1.0,0.0,Readers responded to a story chronicling one woman's spiral into opioid addiction with their own stories of recover… https://t.co/D0cnJFtTln,Fri Aug 03 05:17:32 +0000 2018
444,@nytimes,-0.1531,0.0,0.914,0.086,Why has a socially awkward stick figure from Finland caught on with young people in China's crowded cities? https://t.co/UyQ6lw2zNP,Fri Aug 03 04:59:41 +0000 2018
445,@nytimes,0.0,0.0,1.0,0.0,"Many San Francisco residents had never heard of ""The East Cut."" Then Google told some of them they lived there. https://t.co/bJngkDhTJf",Fri Aug 03 04:42:06 +0000 2018
446,@nytimes,-0.5778,0.067,0.736,0.198,RT @nytopinion: #MeToo is about more than stopping harassment. It should also be about addressing the ways society may allow men to get awa…,Fri Aug 03 04:22:03 +0000 2018
447,@nytimes,-0.4404,0.0,0.756,0.244,‘They Can Make Anything Bad’: Trump Bashes a Familiar Foe https://t.co/muVT1hTQv4,Fri Aug 03 04:07:59 +0000 2018
448,@nytimes,0.6369,0.181,0.819,0.0,36 Hours in Chiang Mai: Glorious temples and traditional markets are what this riverside city in Thailand is known… https://t.co/bSt8E1Ao9D,Fri Aug 03 04:07:03 +0000 2018
449,@nytimes,-0.6249,0.0,0.702,0.298,U.S. Is Expanding Power to Block Chinese Firms. HNA Was Already No Match. https://t.co/p2ZWHdBiOV,Fri Aug 03 03:52:42 +0000 2018
450,@nytimes,0.0,0.0,1.0,0.0,Myanmar Dispatch: Myanmar Official Line: Rohingya Are Returning. But Cracks in That Story Abound. https://t.co/VzBDzJmpN3,Fri Aug 03 03:48:09 +0000 2018
451,@nytimes,-0.9201,0.0,0.478,0.522,A leading Democratic legislator in New Hampshire was arrested on charges of domestic violence and assault https://t.co/UbfI5j56M9,Fri Aug 03 03:47:03 +0000 2018
452,@nytimes,-0.8658,0.0,0.674,0.326,"A Colorado man who fatally shot a naked intruder, only to be killed by a responding police officer, may not have he… https://t.co/zEEmXYVnB8",Fri Aug 03 03:32:07 +0000 2018
453,@nytimes,-0.128,0.071,0.837,0.092,RT @nytimesbusiness: Amazon said it would no longer let third-party merchants sell goods with Nazi and white nationalist symbols on its pla…,Fri Aug 03 03:21:05 +0000 2018
454,@nytimes,0.1027,0.08,0.92,0.0,"During a White House press briefing, Jim Acosta stepped into the spotlight as a defender of the press https://t.co/Rl99WgJzxZ",Fri Aug 03 03:17:07 +0000 2018
455,@nytimes,-0.6597,0.0,0.82,0.18,"“If any opioids were going to be tightly regulated, it would be these."" For years, doctors have prescribed cancer p… https://t.co/Ybd6QDHHZ9",Fri Aug 03 03:02:03 +0000 2018
456,@nytimes,0.5267,0.227,0.773,0.0,Trump administration officials contend that their plan to scrap Obama-era fuel economy standards will save thousand… https://t.co/H5BzRT6LRi,Fri Aug 03 02:47:03 +0000 2018
457,@nytimes,-0.128,0.0,0.919,0.081,Apple’s 13-figure valuation highlights how a group of enormous companies has come to dominate the economy. But the… https://t.co/aJ8S0tolI9,Fri Aug 03 02:32:04 +0000 2018
458,@nytimes,0.0,0.0,1.0,0.0,RT @nytrealestate: What are the noisiest neighborhoods in New York City? We've got the data. https://t.co/h2Ve2SgFcB,Fri Aug 03 02:17:06 +0000 2018
459,@nytimes,0.2484,0.125,0.875,0.0,Tennessee lurched toward its most competitive Senate campaign in more than a decade on Thursday https://t.co/xbcwwSBBCw,Fri Aug 03 02:07:02 +0000 2018
460,@nytimes,-0.0119,0.115,0.767,0.117,"RT @NYTNational: “I did nothing wrong, I wasn’t making any noise or bothering anyone. All I did was be black.” https://t.co/QKsTwul5Iy",Fri Aug 03 01:57:02 +0000 2018
461,@nytimes,0.0,0.0,1.0,0.0,Tennessee election live results https://t.co/0DoupvVLi0,Fri Aug 03 01:47:05 +0000 2018
462,@nytimes,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/wMrbdx6xFh,Fri Aug 03 01:32:02 +0000 2018
463,@nytimes,0.0,0.0,1.0,0.0,RT @DavidWaldstein: It is the 39th anniversary of Thurman Munson’s passing. Newly uncovered documents reveal his heart-rending final moment…,Fri Aug 03 01:17:03 +0000 2018
464,@nytimes,0.4404,0.139,0.861,0.0,Clara Lemlich Shavelson is sometimes remembered as an anonymous “wisp of a girl.” But she was an influential woman… https://t.co/ffKnt23C3U,Fri Aug 03 01:02:04 +0000 2018
465,@nytimes,0.0,0.0,1.0,0.0,How many other companies would you need to combine to get to one Apple? We'll show you. https://t.co/SkNfwU4CqO https://t.co/BoZdmpIYiD,Fri Aug 03 00:47:16 +0000 2018
466,@nytimes,0.6249,0.203,0.797,0.0,"RT @nytvideo: Is Russia trying to influence the U.S. midterm elections? Yes, according to the heads of the country’s national security agen…",Fri Aug 03 00:27:04 +0000 2018
467,@nytimes,0.0,0.0,1.0,0.0,First election results are coming in from the Tennessee primary. Follow the vote here. https://t.co/VwXIrHRtWi,Fri Aug 03 00:12:02 +0000 2018
468,@nytimes,-0.5994,0.0,0.786,0.214,"They were allowed to cast ballots. Later they were arrested. In North Carolina, 12 people were charged with felonie… https://t.co/Lc185rL6gj",Fri Aug 03 00:02:03 +0000 2018
469,@nytimes,0.0,0.0,1.0,0.0,The hominins who lived on this Indonesian island were small. So are some modern humans living there now. But it's n… https://t.co/MQjn8N2uiF,Thu Aug 02 23:47:03 +0000 2018
470,@nytimes,0.0,0.0,1.0,0.0,Artists and art professionals from around Los Angeles have been voicing concerns about the appointment of Klaus Bie… https://t.co/DTEzxdBhMZ,Thu Aug 02 23:32:03 +0000 2018
471,@nytimes,0.0,0.0,1.0,0.0,RT @nytgraphics: We’ll have live results tonight for the Tennessee primary elections. Polls close at 8 p.m. Eastern. https://t.co/D0DATaXGCS,Thu Aug 02 23:17:07 +0000 2018
472,@nytimes,-0.5574,0.0,0.847,0.153,"Hemingway wrote five short stories in 1956, telling his publisher they could be released after he died. Only one of… https://t.co/5BaGc0bP39",Thu Aug 02 23:02:11 +0000 2018
473,@nytimes,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/1MalfXYU3i,Thu Aug 02 22:47:06 +0000 2018
474,@nytimes,0.0,0.0,1.0,0.0,"Mayors and city planners have long dreamed of making the Chicago River a busy, dazzling waterfront. It might have f… https://t.co/iShHkTnxLi",Thu Aug 02 22:32:04 +0000 2018
475,@nytimes,-0.0258,0.09,0.815,0.094,"RT @emmagf: “We’re continuing to create jobs, the population is increasing, we’re building new housing — there’s no objective reason for su…",Thu Aug 02 22:17:02 +0000 2018
476,@nytimes,0.0,0.0,1.0,0.0,"As the #MeToo movement emerged, former Ohio State wrestlers found memories surging back. Now they're dealing with a… https://t.co/xKqRZWmTUo",Thu Aug 02 22:00:13 +0000 2018
477,@nytimes,0.2748,0.1,0.9,0.0,"Sweden's tallest peak is melting in record heat — melting enough, in fact, that it almost certainly isn't the talle… https://t.co/3Jv6FotZE6",Thu Aug 02 21:47:08 +0000 2018
478,@nytimes,0.0,0.0,1.0,0.0,"RT @gettleman: “I’ll be honest,” said Mohammad Aslam, a seemingly forthright police commander in southern Kashmir. “For every militant we k…",Thu Aug 02 21:26:03 +0000 2018
479,@nytimes,-0.5859,0.098,0.65,0.252,"A Chinese company that broke sanctions on Iran and North Korea and was labeled a ""national security threat"" in the… https://t.co/pMLxsIuoRx",Thu Aug 02 21:11:03 +0000 2018
480,@nytimes,0.7351,0.267,0.733,0.0,"Even amid #MeToo and #OscarsSoWhite — and celebrated films like “Wonder Woman,” “Black Panther” and “Call Me by You… https://t.co/XluOHvntxi",Thu Aug 02 20:55:06 +0000 2018
481,@nytimes,-0.5106,0.0,0.751,0.249,A lawsuit alleges New York is denying medically necessary treatments for thousands of low-income residents https://t.co/80KhW4WQVw,Thu Aug 02 20:55:03 +0000 2018
482,@nytimes,-0.6369,0.0,0.755,0.245,The young Parisian woman who confronted her harasser in a widely viewed video has started a website and a Facebook… https://t.co/ePoz7fZmUV,Thu Aug 02 20:40:09 +0000 2018
483,@nytimes,0.0,0.0,1.0,0.0,Here's a recipe to file away for an upcoming seasonal bounty of zucchini https://t.co/t3jhyfQ2jd,Thu Aug 02 20:25:05 +0000 2018
484,@nytimes,0.296,0.099,0.901,0.0,"Nearly every man who has come forward shares a similar story: Regardless of what ailment they had, they said Dr. St… https://t.co/xgGExUXoDt",Thu Aug 02 20:10:07 +0000 2018
485,@nytimes,-0.7096,0.0,0.781,0.219,"By the time she was 23, the labor leader Clara Lemlich Shavelson had been arrested 17 times and beaten by police an… https://t.co/MK9GvIWViV",Thu Aug 02 19:55:06 +0000 2018
486,@nytimes,0.4019,0.153,0.847,0.0,"RT @mattfleg: On deep background, not-for-attribution and definitely without fingerprints...I wrote about the often-absurd conversations jo…",Thu Aug 02 19:45:02 +0000 2018
487,@nytimes,0.431,0.137,0.863,0.0,"It wasn't a crime to carry marijuana. Then four words from a 1977 law changed everything: ""Open to public view."" https://t.co/bORFqrpOf0",Thu Aug 02 19:35:03 +0000 2018
488,@nytimes,-0.7506,0.0,0.67,0.33,"California firefighters took time to mourn a fallen colleague, “our brother,” while battling one of the most destru… https://t.co/iXZtU7ARwE",Thu Aug 02 19:20:06 +0000 2018
489,@nytimes,0.0258,0.058,0.942,0.0,One of the most diverse Democratic congressional primaries of the year will reach a climax with voting on Tuesday. https://t.co/43ptQ5Ww2n,Thu Aug 02 19:06:09 +0000 2018
490,@nytimes,0.0,0.0,1.0,0.0,"When the Trump administration announced a citizenship question would appear on the 2020 census, it was met with con… https://t.co/sOLbVD0tmE",Thu Aug 02 18:50:32 +0000 2018
491,@nytimes,0.0,0.0,1.0,0.0,Jamie Thomas was not an art historian or administrator. He was Pop Art icon Robert Indiana's caretaker. But when In… https://t.co/VMhMPOhVK7,Thu Aug 02 18:35:07 +0000 2018
492,@nytimes,0.34,0.13,0.87,0.0,"Breaking News: Russia is still trying to influence U.S. elections, several national security chiefs bluntly warned… https://t.co/tsdjObvURx",Thu Aug 02 18:27:35 +0000 2018
493,@nytimes,-0.3612,0.0,0.884,0.116,"A new Hemingway story, written in 1956 and published for the first time today, offers a window into his struggles w… https://t.co/97LNIe9vPJ",Thu Aug 02 18:20:07 +0000 2018
494,@nytimes,0.3182,0.161,0.839,0.0,Not sure what to do in NYC this weekend? We’ve got you. https://t.co/i5KZgYODXL,Thu Aug 02 18:05:04 +0000 2018
495,@nytimes,0.0,0.0,1.0,0.0,Those green swirling masses you see on the beach? They're not algae. They're green worms. https://t.co/XIBCTpDPte,Thu Aug 02 17:49:05 +0000 2018
496,@nytimes,0.0,0.0,1.0,0.0,"RT @nytopinion: Facebook has been working humanity’s last nerve for far too long now. Every week, it’s something, and that something is nev…",Thu Aug 02 17:35:04 +0000 2018
497,@nytimes,-0.1531,0.0,0.914,0.086,Why has a socially awkward stick figure from Finland caught on with young people in China's crowded cities? https://t.co/FKnxbVjLLi,Thu Aug 02 17:20:06 +0000 2018
498,@nytimes,0.34,0.107,0.893,0.0,"RT @nytgraphics: Apple's value hit $1 trillion today. How many companies would you have to combine to equal one Apple?
https://t.co/jnlB9x9…",Thu Aug 02 17:05:05 +0000 2018
499,@nytimes,0.4019,0.114,0.886,0.0,New offices are being designed with a focus on the well-being of the people who work in them: “I definitely find my… https://t.co/kMRULWW45a,Thu Aug 02 16:51:57 +0000 2018
